TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.9181820537120359
Biomass_IGCC_CCS,0.0,0.0
Central_PV,329.63591832681976,0.990053194705199
Coal_IGCC,299.6977292656329,1.3006727359767298
Coal_IGCC_CCS,124.76154274199934,0.19367451366416633
Coal_ST,420.4031248384549,1.5463818836473633
Commercial_PV,175.11483632313502,0.44106444380447957
Geothermal,562.8395917086739,1.7783497605869962
NG_CC,447.3159634674004,1.8742549581293115
NG_CC_CCS,-3.633592445703684e-13,-3.2622395814471016e-16
NG_GT,334.7573103752918,0.9080491247879772
Nuclear,0.0,0.0
Residential_PV,136.6123680915321,0.293143902337816
Wind,421.0441348610598,1.756173428647923
