PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,87287943.54359841,12462867.301115291,8.885821799976583,1402556.52
2030,74391762.5715508,17301412.006920528,9.354005624337313,1849626.0
