TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,3.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,95.85341704944685,4.0
Coal_IGCC,1910.1570537015018,4.0
Coal_IGCC_CCS,0.0,1.0
Coal_ST,417.57601607567125,6.0
Commercial_PV,21.82029006003668,3.0
Geothermal,375.41071651333215,6.0
NG_CC,346.3281291336723,6.0
NG_CC_CCS,-3.517383698908076e-15,0.0
NG_GT,-1.2718642539155654e-14,5.0
Nuclear,0.0,0.0
Residential_PV,13.248033250736556,2.0
Wind,71.7888642156001,6.0
