TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.4961036228477476
Biomass_IGCC_CCS,0.0,0.0
Central_PV,256.68218356669547,0.5659377133182482
Coal_IGCC,1904.3898734319787,0.7150998593867716
Coal_IGCC_CCS,0.0,0.08449665568779441
Coal_ST,416.85964670494957,0.9012935493581894
Commercial_PV,83.6461473101465,0.22797000876213364
Geothermal,321.6222464523285,1.1241498882066185
NG_CC,198.3976085219002,1.1539787435968116
NG_CC_CCS,2.428218028619292e-13,-1.2239645009962877e-16
NG_GT,2.471597023423399e-13,0.5438695738933861
Nuclear,0.0,0.0
Residential_PV,53.516322124874726,0.1341471748865427
Wind,17.0684918871245,1.0529532100557553
