PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,88059231.33184198,12572990.841270054,8.964338094032783,1402556.52
2030,73620474.78330721,17122032.364080716,9.257024049229798,1849626.0
