TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,145.80961838860543,0.1747521274032896
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.8505847215158,0.6122176538385677
Coal_IGCC,283.31517097357045,1.0814532328316888
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.1607774485534341
Commercial_PV,21.980067564071852,0.10419387907177624
Geothermal,643.2453734607883,1.779308099164719
NG_CC,661.9022610664514,1.9166219179123614
NG_CC_CCS,0.0,1.0191512795835809e-17
NG_GT,139.20641834330615,0.3186593482227093
Nuclear,0.0,0.0
Residential_PV,13.345041021043627,0.02045614316052501
Wind,665.2426684827319,1.8315601498409282
