TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,359.9189413328237,0.10654614783554808
Biomass_IGCC_CCS,0.0,0.0
Central_PV,354.5928866981288,0.1308960151251395
Coal_IGCC,0.0,0.4507337649310893
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.0064277181686,0.3859222516902133
Commercial_PV,83.87912176140398,0.0067931398320603435
Geothermal,643.0857246429449,0.5683259550308098
NG_CC,661.9022610664499,0.6253390871447395
NG_CC_CCS,0.0,-8.140114110245973e-19
NG_GT,139.20641834330618,0.10564118912365619
Nuclear,0.0,0.0
Residential_PV,13.462204827028119,0.0041244063266081075
Wind,576.1285336097457,0.6156780429601354
