gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,-3.5215058939061965e-17,0.0,0.0
Central_PV,Solar,2030,17.267266799999902,0.0,0.0
Coal_IGCC,Coal,2020,2.9372591767856235,14291.998212036415,2230.507622704172
Coal_IGCC,Coal,2030,47.38440814996958,230561.15779979597,35982.96139855653
Coal_IGCC_CCS,Coal,2030,52.02287594017099,512841.5110182056,7737.083495966594
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,0.0,0.0,0.0
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,2.4053904,0.0,0.0
Geothermal,Geothermal,2020,33.96222243424799,1126000.5036962752,0.0
Geothermal,Geothermal,2030,33.58656361831966,1115170.6621412965,0.0
NG_CC,NaturalGas,2020,46.82065971979951,184077.60912622156,16657.259692731823
NG_CC,NaturalGas,2030,4.263362373265031e-14,8.95798061761615e-11,0.0
NG_CC_CCS,NaturalGas,2030,-5.312701163403974e-14,-4.940812081965696e-10,0.0
NG_GT,NaturalGas,2020,35.02398172847442,906966.451206164,19308.489968628535
NG_GT,NaturalGas,2030,-1.0344929406998956e-14,-2.050344441928633e-10,3.861909349418531e-13
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,1.4604156,0.0,0.0
Wind,Wind,2020,4.485335856063698e-15,0.0,0.0
Wind,Wind,2030,57.94413660000001,0.0,0.0
