PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,87304672.31082572,12465255.814323429,8.887524771068355,1402556.52
2030,74375033.80432355,17297521.370589815,9.351902152429634,1849626.0
