PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,83634409.5455379,11941220.1234017,8.513895841717451,1402556.52
2030,71308642.14814684,16584365.72560735,8.966334667444851,1849626.0
