TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,18.793168527737617,0.2701995395322215
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.28901795911906,0.8499011733361606
Coal_IGCC,431.45000303976764,1.3883487833885835
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.5484727701351215
Commercial_PV,83.73068145436486,0.14345699416364022
Geothermal,643.2453734607884,2.372674587212372
NG_CC,661.902261066451,2.5271985909581764
NG_CC_CCS,-6.319043813981238e-15,1.4689789993248028e-17
NG_GT,139.206418343306,0.44707134615384586
Nuclear,0.0,0.0
Residential_PV,13.297545324721517,0.03275177144119375
Wind,582.9827348458293,2.4199244436786835
