TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.8467922305748343
Biomass_IGCC_CCS,0.0,0.0
Central_PV,269.7119575127992,0.9842351854600185
Coal_IGCC,1067.0318447574386,1.3129309636074706
Coal_IGCC_CCS,0.0,0.0186044728620419
Coal_ST,420.1382100759063,1.5476736848630268
Commercial_PV,83.64798271851929,0.35113113632204546
Geothermal,321.6222464523285,1.9416288669735695
NG_CC,509.42527821080927,2.0472993416823195
NG_CC_CCS,0.0,4.223966188049413e-17
NG_GT,251.3787924729112,0.8513445195254427
Nuclear,0.0,0.0
Residential_PV,53.51743647995814,0.17931266163802342
Wind,275.7087713193288,1.9190469364912057
