TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.33012757504343415
Biomass_IGCC_CCS,0.0,0.0
Central_PV,350.1086294210253,0.26570071234002596
Coal_IGCC,0.0,0.695926565691147
Coal_IGCC_CCS,0.0,0.0
Coal_ST,418.4098427113256,0.5146433468806175
Commercial_PV,193.47191533537952,0.06085009438579856
Geothermal,472.98967403251186,0.6327224348768158
NG_CC,298.78088933986305,0.674193888201659
NG_CC_CCS,0.0,-8.130620121331462e-17
NG_GT,594.8730182257541,0.2560147050390136
Nuclear,0.0,0.0
Residential_PV,135.9996022614697,0.008361350709282931
Wind,787.5489486726716,0.5614593268322052
