PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,92765297.35649122,13244917.272280494,9.443410717081472,1402556.52
2030,68914408.75865802,16027535.01101808,8.665284230984037,1849626.0
