TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.37958302051479414
Biomass_IGCC_CCS,0.0,0.0
Central_PV,379.4052034478012,0.3229746193451951
Coal_IGCC,504.3241077698899,0.5820943151647496
Coal_IGCC_CCS,0.0,0.0
Coal_ST,417.9198018350943,0.6441098611190668
Commercial_PV,175.10829702670748,0.05835376396305472
Geothermal,643.2453734607888,0.8271201937630752
NG_CC,333.0965012489936,0.9545450810883753
NG_CC_CCS,1.9516684198928764e-13,-1.515098111778916e-16
NG_GT,191.2396368587271,0.3826585934473806
Nuclear,0.0,0.0
Residential_PV,102.84551882864606,0.012350352110896332
Wind,504.99807952334936,0.8362101994834114
