TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,714.4256068133682,5.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,-8.796742331362567e-13,8.0
Coal_IGCC,32.88694531984954,8.0
Coal_IGCC_CCS,0.0,2.0
Coal_ST,444.96134783999986,10.0
Commercial_PV,0.0,7.0
Geothermal,679.2453785224799,10.0
NG_CC,716.8082831600575,10.0
NG_CC_CCS,9.380754066544958e-14,0.0
NG_GT,116.11359445714103,8.0
Nuclear,0.0,0.0
Residential_PV,0.0,5.0
Wind,739.9860586400983,10.0
