PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,81480072.96424244,11633626.544670943,8.294586620060732,1402556.52
2030,59989669.8865131,13951894.120904142,7.543089316923607,1849626.0
