PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,84065521.64976376,12002773.789678508,8.557782605209027,1402556.52
2030,64140875.622456335,14917346.723186105,8.065061111373923,1849626.0
