TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,551.6642851118839,0.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,328.6041610952572,0.029573621601896048
Coal_IGCC,0.0,0.5820943151647496
Coal_IGCC_CCS,0.0,0.0
Coal_ST,419.37843163849004,0.2566796724682705
Commercial_PV,22.015092176748123,4.0244210849545665e-17
Geothermal,321.6222464523285,0.3949786660550276
NG_CC,529.1998906408209,0.447343750608209
NG_CC_CCS,0.0,2.1739440314981296e-17
NG_GT,271.8513471850078,0.0320349717931785
Nuclear,0.0,0.0
Residential_PV,13.36630596445422,5.6584052787771104e-18
Wind,794.4807597350093,0.2572950023086684
