PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,82873378.89814174,11832561.085445985,8.436423713923475,1402556.52
2030,78806327.21700753,18328114.414848696,9.909092116378499,1849626.0
