TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,473.2903009340472,3.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,96.74724386356785,5.0
Coal_IGCC,435.24031777213764,5.0
Coal_IGCC_CCS,0.0,1.0
Coal_ST,419.75205386596554,7.0
Commercial_PV,22.023762830730888,4.0
Geothermal,614.2742866626813,7.0
NG_CC,569.2910084478445,7.0
NG_CC_CCS,0.0,0.0
NG_GT,75.27495854206566,5.0
Nuclear,0.0,0.0
Residential_PV,13.371570290086613,2.0
Wind,532.9170167908727,7.0
