TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,211.01358194365505,0.0534767884694414
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.1835755302854,0.2165173410583141
Coal_IGCC,145.99268106406973,0.5307832080711474
Coal_IGCC_CCS,0.0,0.0
Coal_ST,419.4418647908849,0.5148779285281733
Commercial_PV,21.95740570267962,0.013446233897597793
Geothermal,642.7840424022178,0.7905058051761972
NG_CC,668.3246348456072,0.8970193406525188
NG_CC_CCS,0.0,1.0191512795835809e-17
NG_GT,132.97566180669344,0.10655522093654547
Nuclear,0.0,0.0
Residential_PV,13.33128203376977,0.004075938981746
Wind,739.1777898801377,0.872742194228318
