PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,87252736.33277597,12457840.458017498,8.882237742559921,1402556.52
2030,67690315.3609087,15742845.638467694,8.511366967412705,1849626.0
