PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,83899346.9728075,11979047.569726067,8.54086619605609,1402556.52
2030,77780359.14234175,18089503.367709346,9.7800870920442,1849626.0
