TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,578.9961886027294,0.918182053712036
Biomass_IGCC_CCS,0.0,0.0
Central_PV,258.35175060057566,1.0914115644460276
Coal_IGCC,221.80912949699407,1.3928255371871714
Coal_IGCC_CCS,0.0,0.2320369185952399
Coal_ST,420.23887123378853,1.675649882061688
Commercial_PV,175.15761964357884,0.4949097723634483
Geothermal,321.6222464523286,1.9514149524227467
NG_CC,550.4893384320995,2.011798272723906
NG_CC_CCS,-3.528777279000692e-13,-4.3795177241583803e-16
NG_GT,210.18482284445142,1.0109822499482748
Nuclear,0.0,0.0
Residential_PV,53.65752928694434,0.33515026798654723
Wind,461.67502340650924,1.8856385285529123
