PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,82085966.22732583,11720135.254005771,8.356265923604827,1402556.52
2030,66120431.04489438,15377735.115263697,8.313970021649618,1849626.0
