PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,88431195.54451127,12626099.442928722,9.002203663727379,1402556.52
2030,79985164.99210252,18602278.61436774,10.057318946839922,1849626.0
