gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,-1.9464323486317877e-15,0.0,0.0
Central_PV,Solar,2030,3.1988153932227397e-14,0.0,0.0
Coal_IGCC,Coal,2020,69.0468101373256,335965.2068937934,52433.0428693228
Coal_IGCC,Coal,2030,69.04699917770664,335966.12671891786,52433.18642356353
Coal_IGCC_CCS,Coal,2030,67.05820055035701,661059.7410254196,9973.206735899654
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,4.179994248801488,14211.980445925055,3593.4574558096597
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,2.4053904,0.0,0.0
Geothermal,Geothermal,2020,33.962222434248,1126000.5036962754,0.0
Geothermal,Geothermal,2030,25.4717365635,881220.1981508458,0.0
NG_CC,NaturalGas,2020,18.197124503403856,72195.18929500079,6473.941852339816
NG_CC,NaturalGas,2030,-2.538534316577732e-14,-8.82020498674519e-11,0.0
NG_CC_CCS,NaturalGas,2030,4.389294299980143e-14,4.0820436989815336e-10,3.521386848021027e-12
NG_GT,NaturalGas,2020,0.0,0.0,0.0
NG_GT,NaturalGas,2030,0.0,0.0,0.0
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,1.4604156,0.0,0.0
Wind,Wind,2020,9.73221503386413e-16,0.0,0.0
Wind,Wind,2030,45.96815089226293,0.0,0.0
