PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,81191633.08668444,11592443.446840717,8.26522374074502,1402556.52
2030,60278109.76407113,14018977.047673855,7.5793576905135716,1849626.0
