TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,2.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,77.98446620610743,2.0
Coal_IGCC,2176.425725934262,2.0
Coal_IGCC_CCS,-5.015074944650362e-14,0.0
Coal_ST,140.45933728223997,4.0
Commercial_PV,0.0,2.0
Geothermal,0.0,4.0
NG_CC,172.58847744170214,4.0
NG_CC_CCS,0.0,0.0
NG_GT,0.0,3.0
Nuclear,0.0,0.0
Residential_PV,0.0,1.0
Wind,684.724513135681,3.0
