PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,88431195.54451127,12626099.442928722,9.002203663727379,1402556.52
2030,59775201.72770892,13902014.915874314,7.5161221327307866,1849626.0
