PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,83634409.54553787,11941220.123401696,8.51389584171745,1402556.52
2030,78045296.56961139,18151120.29177183,9.813400272147899,1849626.0
