gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,0.0,0.0,0.0
Central_PV,Solar,2030,10.5665364,0.0,0.0
Coal_IGCC,Coal,2020,49.653555666973105,241602.28502213105,37706.11571660873
Coal_IGCC,Coal,2030,167.577720070077,815392.9672081778,127255.83937769581
Coal_IGCC_CCS,Coal,2030,0.0,0.0,0.0
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,14.832072,50429.044799999996,12750.835656959998
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,0.0,0.0,0.0
Geothermal,Geothermal,2020,33.96222243424802,1126000.5036962759,0.0
Geothermal,Geothermal,2030,0.0,0.0,0.0
NG_CC,NaturalGas,2020,36.68855104336686,141828.8081221385,13052.586745610803
NG_CC,NaturalGas,2030,5.839329020318469e-14,1.820292867638072e-10,1.7169473589410237e-11
NG_CC_CCS,NaturalGas,2030,-8.837158198107968e-15,-9.862268549088492e-11,0.0
NG_GT,NaturalGas,2020,-4.562030753163575e-16,-2.6385933339057136e-11,0.0
NG_GT,NaturalGas,2030,0.0,0.0,0.0
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,0.0,0.0,0.0
Wind,Wind,2020,-9.732161743158939e-16,0.0,0.0
Wind,Wind,2030,10.237965368764515,0.0,0.0
