PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,85273565.18672673,12175256.788864065,8.68076017989212,1402556.52
2030,69669486.50695796,16203144.658766784,8.7602275588507,1849626.0
