PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,83634409.54553787,11941220.123401696,8.51389584171745,1402556.52
2030,64571987.72668229,15017611.159442872,8.119269062741804,1849626.0
