TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,264.92537370002617,0.4455638552421019
Biomass_IGCC_CCS,0.0,0.0
Central_PV,271.18085265032,0.6482283072326707
Coal_IGCC,216.81243249759058,1.0561684718191215
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.161044521630698
Commercial_PV,83.85260492673098,0.16133600616327146
Geothermal,562.8395917086738,1.6359823063911303
NG_CC,576.7541226578844,1.7161648649047834
NG_CC_CCS,0.0,-8.140114110245973e-19
NG_GT,224.3545567518708,0.5367719054630402
Nuclear,0.0,0.0
Residential_PV,13.371570290086613,0.02878374026290986
Wind,617.8060988389014,1.609956020890272
