TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,18.793168527737866,0.1183604721636932
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.28901795911906,0.3747068081558495
Coal_IGCC,431.4500030397684,0.7290083223741086
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,0.7730821269717463
Commercial_PV,83.73068145436486,0.0459433260023251
Geothermal,643.2453734607883,1.1859416111170662
NG_CC,661.9022610664506,1.3060452448665474
NG_CC_CCS,0.0,1.0191512795835809e-17
NG_GT,139.20641834330607,0.19024735029157291
Nuclear,0.0,0.0
Residential_PV,13.297545324721517,0.0081751191328556
Wind,582.9827348458291,1.2684896189242343
