PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,82085966.22732583,11720135.254005771,8.356265923604827,1402556.52
2030,59383776.623429775,13810980.549099205,7.466904416946564,1849626.0
