TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,202.0529517291074,0.826039022495486
Biomass_IGCC_CCS,0.0,0.0
Central_PV,270.5290108176612,1.1394557593991066
Coal_IGCC,367.2729415973442,1.7356873737168705
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.9363936494282805
Commercial_PV,83.761801089346,0.3158874114703965
Geothermal,562.8395917086737,2.6585439488169045
NG_CC,576.7541226578859,2.774095679605544
NG_CC_CCS,0.0,-8.140114110245973e-19
NG_GT,224.35455675187075,0.9444205393556699
Nuclear,0.0,0.0
Residential_PV,13.316439388817114,0.05336237247731505
Wind,531.0157882813788,2.616114243234425
