gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,63.551938094445106,950285.4441163861,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,0.0,0.0,0.0
Central_PV,Solar,2030,10.5665364,0.0,0.0
Coal_IGCC,Coal,2020,20.78965102916809,101157.45239168493,15787.328357133745
Coal_IGCC,Coal,2030,58.34058096049648,283871.2652143453,44302.90373210571
Coal_IGCC_CCS,Coal,2030,0.0,0.0,0.0
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,14.832072,50429.044799999996,12750.835656959998
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,2.4053904,0.0,0.0
Geothermal,Geothermal,2020,33.962222434248,1126000.5036962754,0.0
Geothermal,Geothermal,2030,0.0,0.0,0.0
NG_CC,NaturalGas,2020,57.27808130784472,218681.53865611966,20377.668336072384
NG_CC,NaturalGas,2030,6.423261922350319e-14,1.7804324398795752e-10,0.0
NG_CC_CCS,NaturalGas,2030,0.0,0.0,0.0
NG_GT,NaturalGas,2020,7.092156879140523,174298.52711026053,3909.859279234761
NG_GT,NaturalGas,2030,-1.5198013181438433e-14,-4.856123772836849e-10,-1.066672819501712e-12
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,-9.342926432509555e-16,0.0,0.0
Residential_PV,Solar,2030,0.0,0.0,0.0
Wind,Wind,2020,1.723403642017723e-16,0.0,0.0
Wind,Wind,2030,50.363475120000004,0.0,0.0
