TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,-1.2064517507567071e-14,9.0
Biomass_IGCC_CCS,0.0,1.0
Central_PV,172.6726679999991,11.0
Coal_IGCC,220.24583756121655,12.0
Coal_IGCC_CCS,0.0,3.0
Coal_ST,444.96134783999986,14.0
Commercial_PV,24.053903999999996,10.0
Geothermal,679.2453785224799,14.0
NG_CC,716.8082831600581,14.0
NG_CC_CCS,337.56622065716186,0.0
NG_GT,116.11359445714082,12.0
Nuclear,0.0,0.0
Residential_PV,14.604156,8.0
Wind,858.270294,14.0
