TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,721.2420890580152,2.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,-1.5994076966113744e-13,4.0
Coal_IGCC,0.0,4.0
Coal_IGCC_CCS,0.0,1.0
Coal_ST,444.96134783999986,5.0
Commercial_PV,0.0,3.0
Geothermal,679.2453785224799,5.0
NG_CC,725.2923804878569,5.0
NG_CC_CCS,0.0,0.0
NG_GT,124.0886896145146,4.0
Nuclear,0.0,0.0
Residential_PV,0.0,2.0
Wind,748.6264618551041,5.0
