PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,83927420.612641,11983055.890161863,8.54372406337098,1402556.52
2030,71015631.08104362,16516219.66992458,8.929491513378693,1849626.0
