TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,503.3705539070782,4.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,105.665364,6.0
Coal_IGCC,460.9520578704959,6.0
Coal_IGCC_CCS,0.0,1.0
Coal_ST,444.96134783999986,8.0
Commercial_PV,24.053903999999996,5.0
Geothermal,645.0609007885157,8.0
NG_CC,610.3172374284758,8.0
NG_CC_CCS,0.0,0.0
NG_GT,83.04825365985748,6.0
Nuclear,0.0,0.0
Residential_PV,14.604156,3.0
Wind,579.441366,8.0
