TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,151.81747214040027,0.6551004690225968
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.07345419287606,0.8940416502831766
Coal_IGCC,501.4995994857982,1.355620918319869
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,1.5486983278465931
Commercial_PV,83.70065267100765,0.23863951615556062
Geothermal,493.68255488551097,2.160613181295634
NG_CC,576.7541226578858,2.2420645413366938
NG_CC_CCS,0.0,-8.140114110245973e-19
NG_GT,224.35455675187063,0.7374630066475698
Nuclear,0.0,0.0
Residential_PV,13.27931356339755,0.04108993939719652
Wind,529.7354776733383,2.126668449695108
