gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,16.03141205284058,223638.1981371261,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,2.4330404357897317e-16,0.0,0.0
Central_PV,Solar,2030,27.833803199999913,0.0,0.0
Coal_IGCC,Coal,2020,0.0,0.0,0.0
Coal_IGCC,Coal,2030,55.15329049097519,268362.6747393674,41882.52634619865
Coal_IGCC_CCS,Coal,2030,0.0,0.0,0.0
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,14.832072,50429.044799999996,12750.835656959998
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,8.934307199999992,0.0,0.0
Geothermal,Geothermal,2020,33.962222434248005,1126000.5036962756,0.0
Geothermal,Geothermal,2030,18.168987162954846,628574.2798895857,0.0
NG_CC,NaturalGas,2020,60.98227420980423,229884.88040973851,21695.499043481686
NG_CC,NaturalGas,2030,-3.633360279309246e-14,-2.564354185796691e-10,0.0
NG_CC_CCS,NaturalGas,2030,0.0,0.0,0.0
NG_GT,NaturalGas,2020,23.81933374436802,595618.3830156166,13131.441485667365
NG_GT,NaturalGas,2030,-6.171593413118693e-16,-1.3729079843087319e-11,0.0
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,1.4604156,0.0,0.0
Wind,Wind,2020,-2.069309716912215e-15,0.0,0.0
Wind,Wind,2030,57.94413659999999,0.0,0.0
