gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,42.995655115006194,719747.2666252037,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,0.0,0.0,0.0
Central_PV,Solar,2030,17.2672668,0.0,0.0
Coal_IGCC,Coal,2020,1.6443450150006325,8000.988200189477,1248.6892948712398
Coal_IGCC,Coal,2030,1.6443495169842517,8001.010105761292,1248.6927136055685
Coal_IGCC_CCS,Coal,2030,0.0,0.0,0.0
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,14.832072,50429.044799999996,12750.835656959998
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,2.4053904,0.0,0.0
Geothermal,Geothermal,2020,33.962222434247984,1126000.503696275,0.0
Geothermal,Geothermal,2030,33.962315418,1126003.5865260807,0.0
NG_CC,NaturalGas,2020,71.68082831600563,261447.98327554442,25501.694751748877
NG_CC,NaturalGas,2030,2.1224338953018635e-13,5.756510108789737e-10,0.0
NG_CC_CCS,NaturalGas,2030,29.320225702460927,272678.0990328866,2352.2655377681376
NG_GT,NaturalGas,2020,11.611359445714083,319746.57381771505,6401.265827449827
NG_GT,NaturalGas,2030,0.0,0.0,0.0
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,1.4604156,0.0,0.0
Wind,Wind,2020,1.13745263208287e-14,0.0,0.0
Wind,Wind,2030,63.07723716418002,0.0,0.0
