TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,408.7899261333989,0.319866750722458
Biomass_IGCC_CCS,0.0,0.0
Central_PV,272.6346310825325,0.4812684251383561
Coal_IGCC,0.0,0.9275618518018698
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,0.9025633114371943
Commercial_PV,84.0551213252482,0.10974237694788963
Geothermal,643.2453734607885,1.240404647692695
NG_CC,639.1908233893503,1.3516197119618836
NG_CC_CCS,0.0,-8.140114110245973e-19
NG_GT,161.91785602040594,0.3646434673310238
Nuclear,0.0,0.0
Residential_PV,13.494526674900692,0.020544420003782583
Wind,608.5689459354603,1.2817850369628458
