PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,81961124.53112663,11702310.507194092,8.343557168871948,1402556.52
2030,66245272.741093494,15406769.749568889,8.329667592026112,1849626.0
