PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,80837926.65217906,11541941.668727575,8.22921679386409,1402556.52
2030,74105125.04150559,17234748.25501401,9.317963877569849,1849626.0
