TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.11836047216369329
Biomass_IGCC_CCS,0.0,0.0
Central_PV,257.2774442124345,0.2955976429628595
Coal_IGCC,498.67157069702273,0.575673886920276
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.28531597791493,0.6438503531111837
Commercial_PV,83.72906919114511,0.02019782473471948
Geothermal,643.2453734607884,0.9881527817678486
NG_CC,661.902261066451,1.1025196871846092
NG_CC_CCS,0.0,1.0191512795835809e-17
NG_GT,139.20641834330607,0.14744335098119413
Nuclear,0.0,0.0
Residential_PV,0.0,0.008175119132855652
Wind,547.8650670509378,1.1000288810407597
