gen_tech,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr
Biomass_IGCC,BioSolid,2020,0.0,0.0,0.0
Biomass_IGCC,BioSolid,2030,0.0,0.0,0.0
Biomass_IGCC_CCS,BioSolid,2030,0.0,0.0,0.0
Central_PV,Solar,2020,6.658847508477171e-16,0.0,0.0
Central_PV,Solar,2030,10.566536400000087,0.0,0.0
Coal_IGCC,Coal,2020,69.04681013732542,335965.2068937925,52433.04286932273
Coal_IGCC,Coal,2030,184.10628264807863,895816.985857715,139807.3653424282
Coal_IGCC_CCS,Coal,2030,0.0,0.0,0.0
Coal_ST,Coal,2020,29.664062784,103824.219744,26209.97931343104
Coal_ST,Coal,2030,0.0,0.0,0.0
Commercial_PV,Solar,2020,0.0,0.0,0.0
Commercial_PV,Solar,2030,2.4053904,0.0,0.0
Geothermal,Geothermal,2020,33.96222243424768,1126000.503696266,0.0
Geothermal,Geothermal,2030,0.0,0.0,0.0
NG_CC,NaturalGas,2020,18.197124503404098,72195.18929500168,6473.941852339828
NG_CC,NaturalGas,2030,1.1728008571755667e-13,-1.149026618517916e-10,0.0
NG_CC_CCS,NaturalGas,2030,2.0291566943556893e-13,1.887115725750791e-09,1.6279258595419946e-11
NG_GT,NaturalGas,2020,0.0,0.0,0.0
NG_GT,NaturalGas,2030,0.0,0.0,0.0
Nuclear,Uranium,2030,0.0,0.0,0.0
Residential_PV,Solar,2020,0.0,0.0,0.0
Residential_PV,Solar,2030,1.4604156,0.0,0.0
Wind,Wind,2020,5.513301069015598e-14,0.0,0.0
Wind,Wind,2030,5.081924919132601,0.0,0.0
