TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,429.9565511500611,8.0
Biomass_IGCC_CCS,106.34545045634367,0.0
Central_PV,172.67266800000175,10.0
Coal_IGCC,32.88694531984919,11.0
Coal_IGCC_CCS,0.0,3.0
Coal_ST,444.96134783999986,13.0
Commercial_PV,24.053903999999996,9.0
Geothermal,679.2453785224799,13.0
NG_CC,716.808283160055,13.0
NG_CC_CCS,5.852392399973523e-14,0.0
NG_GT,116.11359445714082,11.0
Nuclear,0.0,0.0
Residential_PV,14.604156,7.0
Wind,744.3559038950644,13.0
