TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,38.05109945892249,6.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,95.87215083044391,8.0
Coal_IGCC,2262.982208923887,8.0
Coal_IGCC_CCS,0.0,2.0
Coal_ST,276.2885585990877,12.0
Commercial_PV,0.0,7.0
Geothermal,321.62224645232817,11.0
NG_CC,172.32676904723496,12.0
NG_CC_CCS,6.987677780199398e-15,0.0
NG_GT,4.963419529546713e-14,7.0
Nuclear,0.0,0.0
Residential_PV,13.250622472500378,5.0
Wind,71.78886421560003,11.0
