TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,-1.1425098079666016e-14,9.0
Biomass_IGCC_CCS,0.0,1.0
Central_PV,157.92396311821753,11.0
Coal_IGCC,201.83191623824385,12.0
Coal_IGCC_CCS,0.0,3.0
Coal_ST,419.7543046830109,14.0
Commercial_PV,21.999358046318967,10.0
Geothermal,642.6995653471628,14.0
NG_CC,676.8885227527633,14.0
NG_CC_CCS,212.64110001204762,0.0
NG_GT,109.37190832995337,12.0
Nuclear,0.0,0.0
Residential_PV,13.356753099550804,8.0
Wind,795.7151283727316,14.0
