TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,499.2027162115233,0.6999740592849204
Biomass_IGCC_CCS,0.0,0.0
Central_PV,272.6346310825304,0.8149861541607886
Coal_IGCC,0.0,1.3006727359767298
Coal_IGCC_CCS,0.0,0.14868787235885716
Coal_ST,420.4393747775088,1.2877757794384685
Commercial_PV,175.3340171564482,0.33323899669122947
Geothermal,321.6222464523284,1.4950036386330645
NG_CC,566.5656567207309,1.5309649678069104
NG_CC_CCS,-1.3189667173652186e-12,4.029985182424068e-17
NG_GT,234.38896388943346,0.758822557613514
Nuclear,0.0,0.0
Residential_PV,136.7454421689007,0.2090493342574854
Wind,625.2494715405959,1.42082390377803
