TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,165.43047194163805,6.0
Biomass_IGCC_CCS,0.0,0.0
Central_PV,96.63491555400627,8.0
Coal_IGCC,264.7747666897024,8.0
Coal_IGCC_CCS,0.0,2.0
Coal_ST,419.7543046830109,9.0
Commercial_PV,21.99819215863557,7.0
Geothermal,642.6995653471628,9.0
NG_CC,676.8885227527614,9.0
NG_CC_CCS,45.58311000201624,0.0
NG_GT,109.37190832995337,8.0
Nuclear,0.0,0.0
Residential_PV,13.356045239171598,5.0
Wind,795.6907173019401,9.0
