TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,23.737273384455108,0.700514297444999
Biomass_IGCC_CCS,0.0,0.0
Central_PV,322.2230822529728,0.8057743109555672
Coal_IGCC,216.81243249759217,1.1795974676156211
Coal_IGCC_CCS,60.50514143574732,0.0
Coal_ST,420.34275756184303,1.2891451037736261
Commercial_PV,175.13150075793106,0.27149719693150304
Geothermal,562.8395917086734,1.635294623286263
NG_CC,561.6703844603256,1.700382760511759
NG_CC_CCS,4.412467731931723e-14,2.8671949414184816e-17
NG_GT,239.38085336550068,0.7056670200796452
Nuclear,0.0,0.0
Residential_PV,136.62248578408662,0.12080913177581477
Wind,532.9170167908718,1.5913180876252004
