TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,533.3538955078001,0.8467922305748343
Biomass_IGCC_CCS,0.0,0.0
Central_PV,259.61803274653005,1.0671677871372451
Coal_IGCC,0.0,1.6410281224217425
Coal_IGCC_CCS,0.0,0.0186044728620419
Coal_ST,420.3504594494476,1.6768602257450884
Commercial_PV,84.0551213252482,0.37685170464934803
Geothermal,562.8395917086733,2.0405231462689173
NG_CC,561.1546304056125,2.2039403896794685
NG_CC_CCS,-1.7989291522490842e-13,4.223966188049413e-17
NG_GT,239.88890553261243,0.9286399329676474
Nuclear,0.0,0.0
Residential_PV,53.76462777690069,0.19576851433105064
Wind,537.1572555471755,2.0038234733626137
