TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,23.737273384455108,1.0107909890171496
Biomass_IGCC_CCS,0.0,0.0
Central_PV,271.1808526503182,1.1469966501084814
Coal_IGCC,216.81243249759137,1.6410281224217425
Coal_IGCC_CCS,77.6072537287781,0.0186044728620419
Coal_ST,420.5948768959578,1.8061120302992337
Commercial_PV,175.1315007579309,0.4026974623238736
Geothermal,562.8395917086734,2.2135883381046675
NG_CC,549.8760490967522,2.3764874798119164
NG_CC_CCS,0.0,-1.3074858174459122e-17
NG_GT,250.92306939496157,1.0024023691339337
Nuclear,0.0,0.0
Residential_PV,136.62248578408662,0.21230037484203468
Wind,566.8571341004946,2.1689917110749226
