PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,81188095.70734441,11591938.384084983,8.26486363921005,1402556.52
2030,73754955.98634022,17153308.874011807,9.273933689303572,1849626.0
