PERIOD,SystemCostPerPeriod_NPV,SystemCostPerPeriod_Real,EnergyCostReal_per_MWh,SystemDemand_MWh
2020,82748606.23496738,11814746.19508633,8.423721986680672,1402556.52
2030,78931099.88018176,18357132.994032133,9.924781006555992,1849626.0
