TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,0.0,0.5292727270115423
Biomass_IGCC_CCS,0.0,0.0
Central_PV,256.6862865875175,0.5414785079407016
Coal_IGCC,1438.865200275729,0.7371668255999544
Coal_IGCC_CCS,0.0,0.0
Coal_ST,419.094846146107,0.9018460467907766
Commercial_PV,83.64671887523623,0.13804283945564283
Geothermal,321.62224645232874,1.1902699603194145
NG_CC,497.2991923673329,1.234311243753464
NG_CC_CCS,-1.086145903244736e-13,5.565872148075445e-17
NG_GT,51.48825648189676,0.510447913713021
Nuclear,0.0,0.0
Residential_PV,53.516669146536195,0.06050575102914238
Wind,129.96310366731632,1.1566581843863393
