TECH_TYPE,prev_gen_tech,hsj_coefficients
Biomass_IGCC,282.2500926402324,0.6137263970413549
Biomass_IGCC_CCS,0.0,0.0
Central_PV,331.2093235945333,0.7039321414101343
Coal_IGCC,0.0,1.1795974676156211
Coal_IGCC_CCS,0.0,0.0
Coal_ST,420.34275756184303,1.1598956674406853
Commercial_PV,175.33401715644828,0.21758447337487802
Geothermal,562.8395917086733,1.4622294314505127
NG_CC,561.6703844603265,1.5276770833222983
NG_CC_CCS,1.6631609143434933e-13,-2.246788988190405e-17
NG_GT,239.38085336550068,0.6320608027491675
Nuclear,0.0,0.0
Residential_PV,89.02556543886753,0.09343503303093029
Wind,590.1299340735752,1.4098615025644163
